step,train,val,lr,elapsed_sec
30900,1.486557,1.551815,2.80760903e-04,4274.5
30910,1.545822,1.632531,2.80747913e-04,4275.6
30920,1.549047,1.593243,2.80734918e-04,4276.7
30930,1.547653,1.590877,2.80721919e-04,4277.8
30940,1.648345,1.517242,2.80708917e-04,4278.9
30950,1.593317,1.493448,2.80695910e-04,4280.0
30960,1.511388,1.610835,2.80682899e-04,4281.1
30970,1.593684,1.552458,2.80669884e-04,4282.2
30980,1.473264,1.533497,2.80656865e-04,4283.3
30990,1.563761,1.448117,2.80643842e-04,4284.5
31000,1.556406,1.558070,2.80630815e-04,4285.5
31010,1.415674,1.575343,2.80617784e-04,4286.8
31020,1.676941,1.469110,2.80604749e-04,4287.9
31030,1.455572,1.436271,2.80591710e-04,4289.1
31040,1.475601,1.526021,2.80578666e-04,4290.2
31050,1.547408,1.602788,2.80565619e-04,4291.3
31060,1.566422,1.623654,2.80552568e-04,4292.3
31070,1.541253,1.517622,2.80539512e-04,4293.4
31080,1.466267,1.611418,2.80526453e-04,4294.5
31090,1.511483,1.527714,2.80513390e-04,4295.6
31100,1.570054,1.547178,2.80500322e-04,4296.7
31110,1.500516,1.472068,2.80487251e-04,4297.8
31120,1.503894,1.476852,2.80474175e-04,4298.9
31130,1.501529,1.536423,2.80461096e-04,4300.0
31140,1.497149,1.608708,2.80448012e-04,4301.1
31150,1.569295,1.437863,2.80434924e-04,4302.2
31160,1.473888,1.509468,2.80421833e-04,4303.4
31170,1.525592,1.545996,2.80408737e-04,4304.6
31180,1.427446,1.516631,2.80395637e-04,4305.7
31190,1.418473,1.566836,2.80382533e-04,4306.8
31200,1.477411,1.607371,2.80369425e-04,4307.9
31210,1.487910,1.523313,2.80356314e-04,4309.0
31220,1.548245,1.602277,2.80343198e-04,4310.1
31230,1.479377,1.533058,2.80330078e-04,4311.2
31240,1.479022,1.499033,2.80316954e-04,4312.3
31250,1.481089,1.500555,2.80303826e-04,4313.4
31260,1.508847,1.500878,2.80290694e-04,4314.5
31270,1.525908,1.463091,2.80277558e-04,4315.6
31280,1.544993,1.533644,2.80264418e-04,4316.7
31290,1.558456,1.542773,2.80251273e-04,4317.8
31300,1.457455,1.459371,2.80238125e-04,4318.9
31310,1.569923,1.487213,2.80224973e-04,4320.0
31320,1.579803,1.556902,2.80211817e-04,4321.1
31330,1.614296,1.533190,2.80198657e-04,4322.3
31340,1.523129,1.468263,2.80185492e-04,4323.4
31350,1.481255,1.622902,2.80172324e-04,4324.5
31360,1.482543,1.507000,2.80159152e-04,4325.6
31370,1.588849,1.573492,2.80145975e-04,4326.7
31380,1.590272,1.543216,2.80132795e-04,4327.8
31390,1.531523,1.530899,2.80119611e-04,4328.9
31400,1.504016,1.541451,2.80106422e-04,4330.0
31410,1.620055,1.494437,2.80093230e-04,4331.1
31420,1.506012,1.529831,2.80080033e-04,4332.3
31430,1.567991,1.517422,2.80066833e-04,4333.4
31440,1.572435,1.566427,2.80053628e-04,4334.5
31450,1.486299,1.478830,2.80040420e-04,4335.6
31460,1.409601,1.594238,2.80027207e-04,4336.7
31470,1.459614,1.536982,2.80013990e-04,4337.8
31480,1.632300,1.528649,2.80000770e-04,4339.0
31490,1.566298,1.526903,2.79987545e-04,4340.1
31500,1.470953,1.683077,2.79974317e-04,4341.2
31510,1.555336,1.521219,2.79961084e-04,4342.5
31520,1.434945,1.514400,2.79947847e-04,4343.7
31530,1.562848,1.463405,2.79934606e-04,4344.8
31540,1.508979,1.584362,2.79921362e-04,4345.9
31550,1.470083,1.509685,2.79908113e-04,4347.0
31560,1.451953,1.473436,2.79894860e-04,4348.1
31570,1.476410,1.499658,2.79881603e-04,4349.1
31580,1.575520,1.540295,2.79868343e-04,4350.3
31590,1.450027,1.540673,2.79855078e-04,4351.4
31600,1.341717,1.550228,2.79841809e-04,4352.5
31610,1.593542,1.527536,2.79828536e-04,4353.6
31620,1.535591,1.502091,2.79815259e-04,4354.7
31630,1.568038,1.445632,2.79801978e-04,4355.8
31640,1.492641,1.485557,2.79788693e-04,4356.9
31650,1.451575,1.443736,2.79775404e-04,4358.0
31660,1.657641,1.599387,2.79762111e-04,4359.1
31670,1.608579,1.515476,2.79748815e-04,4360.2
31680,1.547012,1.515046,2.79735514e-04,4361.3
31690,1.630460,1.514347,2.79722209e-04,4362.4
31700,1.551431,1.617504,2.79708900e-04,4363.5
31710,1.503732,1.592557,2.79695587e-04,4364.6
31720,1.450856,1.591607,2.79682270e-04,4365.7
31730,1.445380,1.576203,2.79668949e-04,4366.8
31740,1.573815,1.572713,2.79655624e-04,4367.9
31750,1.418502,1.519301,2.79642295e-04,4369.0
31760,1.535201,1.526184,2.79628961e-04,4370.1
31770,1.517063,1.674949,2.79615624e-04,4371.2
31780,1.364605,1.522319,2.79602283e-04,4372.3
31790,1.570262,1.553708,2.79588938e-04,4373.4
31800,1.665211,1.557809,2.79575589e-04,4374.5
31810,1.586643,1.542808,2.79562236e-04,4375.6
31820,1.482834,1.461805,2.79548879e-04,4376.7
31830,1.437143,1.434157,2.79535518e-04,4377.8
31840,1.442586,1.501554,2.79522153e-04,4378.9
31850,1.520725,1.533530,2.79508784e-04,4380.0
31860,1.479582,1.542736,2.79495411e-04,4381.1
31870,1.560791,1.544973,2.79482033e-04,4382.2
31880,1.485770,1.447295,2.79468652e-04,4383.3
31890,1.573662,1.524327,2.79455267e-04,4384.4
31900,1.570758,1.511413,2.79441878e-04,4385.5
31910,1.505759,1.525863,2.79428485e-04,4386.6
31920,1.548090,1.580108,2.79415088e-04,4387.7
31930,1.469969,1.570729,2.79401687e-04,4388.8
31940,1.576680,1.453543,2.79388282e-04,4389.9
31950,1.548305,1.481780,2.79374873e-04,4391.0
31960,1.448429,1.456756,2.79361459e-04,4392.1
31970,1.565758,1.480474,2.79348042e-04,4393.2
31980,1.471276,1.474642,2.79334621e-04,4394.3
31990,1.581390,1.492238,2.79321196e-04,4395.4
32000,1.374332,1.618130,2.79307767e-04,4396.6
32010,1.461256,1.525951,2.79294334e-04,4397.9
32020,1.523898,1.528996,2.79280897e-04,4398.9
32030,1.578484,1.479409,2.79267456e-04,4400.0
32040,1.517405,1.536335,2.79254010e-04,4401.1
32050,1.574724,1.376737,2.79240561e-04,4402.3
32060,1.536702,1.597854,2.79227108e-04,4403.4
32070,1.517435,1.540535,2.79213651e-04,4404.5
32080,1.567238,1.442171,2.79200190e-04,4405.6
32090,1.478629,1.531846,2.79186725e-04,4406.7
32100,1.540672,1.571612,2.79173256e-04,4407.7
32110,1.508388,1.463590,2.79159783e-04,4408.8
32120,1.487551,1.459892,2.79146306e-04,4409.9
32130,1.575907,1.527287,2.79132825e-04,4411.1
32140,1.570018,1.375516,2.79119340e-04,4412.2
32150,1.545473,1.494707,2.79105851e-04,4413.2
32160,1.495277,1.512053,2.79092358e-04,4414.3
32170,1.517305,1.528213,2.79078861e-04,4415.5
32180,1.530907,1.432266,2.79065360e-04,4416.6
32190,1.496499,1.619868,2.79051855e-04,4417.7
32200,1.601729,1.474075,2.79038346e-04,4418.7
32210,1.582202,1.538151,2.79024833e-04,4419.9
32220,1.497775,1.579781,2.79011316e-04,4421.0
32230,1.518022,1.561288,2.78997795e-04,4422.1
32240,1.547929,1.558592,2.78984270e-04,4423.2
32250,1.535162,1.464282,2.78970741e-04,4424.3
32260,1.700057,1.486815,2.78957208e-04,4425.4
32270,1.433294,1.473454,2.78943671e-04,4426.5
32280,1.507944,1.596261,2.78930130e-04,4427.6
32290,1.390438,1.543206,2.78916586e-04,4428.7
32300,1.486126,1.552679,2.78903037e-04,4429.8
32310,1.451048,1.393719,2.78889484e-04,4430.9
32320,1.466509,1.449202,2.78875927e-04,4432.1
32330,1.633365,1.490538,2.78862366e-04,4433.2
32340,1.577147,1.545012,2.78848802e-04,4434.3
32350,1.523489,1.492324,2.78835233e-04,4435.4
32360,1.504267,1.573640,2.78821660e-04,4436.5
32370,1.499275,1.532956,2.78808083e-04,4437.7
32380,1.531329,1.510035,2.78794503e-04,4438.7
32390,1.458554,1.589584,2.78780918e-04,4439.9
32400,1.536284,1.502778,2.78767329e-04,4441.0
32410,1.467731,1.464970,2.78753737e-04,4442.1
32420,1.415432,1.441228,2.78740140e-04,4443.2
32430,1.449747,1.575841,2.78726540e-04,4444.4
32440,1.397388,1.557656,2.78712935e-04,4445.5
32450,1.549104,1.583282,2.78699327e-04,4446.6
32460,1.484138,1.500769,2.78685714e-04,4447.7
32470,1.505812,1.538311,2.78672098e-04,4448.9
32480,1.528225,1.466163,2.78658477e-04,4450.0
32490,1.387330,1.504533,2.78644853e-04,4451.1
32500,1.471968,1.613552,2.78631224e-04,4452.2
32510,1.536927,1.568962,2.78617592e-04,4453.5
32520,1.519371,1.498911,2.78603956e-04,4454.6
32530,1.548734,1.675306,2.78590315e-04,4455.7
32540,1.522794,1.540980,2.78576671e-04,4456.8
32550,1.498941,1.588817,2.78563023e-04,4457.9
32560,1.554959,1.560250,2.78549370e-04,4459.1
32570,1.590625,1.508573,2.78535714e-04,4460.3
32580,1.513022,1.481920,2.78522054e-04,4461.4
32590,1.562730,1.521289,2.78508390e-04,4462.5
32600,1.427185,1.578193,2.78494722e-04,4463.7
32610,1.590441,1.583728,2.78481050e-04,4464.8
32620,1.574621,1.655807,2.78467374e-04,4466.0
32630,1.536351,1.486274,2.78453694e-04,4467.1
32640,1.617008,1.549536,2.78440010e-04,4468.2
32650,1.444089,1.602803,2.78426322e-04,4469.4
32660,1.409398,1.491764,2.78412630e-04,4470.5
32670,1.530976,1.532293,2.78398934e-04,4471.6
32680,1.489567,1.437252,2.78385234e-04,4472.8
32690,1.540133,1.531800,2.78371530e-04,4473.9
32700,1.454521,1.460316,2.78357822e-04,4475.1
32710,1.512733,1.559639,2.78344111e-04,4476.2
32720,1.640756,1.458817,2.78330395e-04,4477.3
32730,1.553087,1.495914,2.78316675e-04,4478.4
32740,1.524738,1.600904,2.78302952e-04,4479.5
32750,1.562295,1.507404,2.78289224e-04,4480.6
32760,1.546957,1.497313,2.78275493e-04,4481.8
32770,1.491278,1.582204,2.78261757e-04,4482.9
32780,1.503673,1.508870,2.78248018e-04,4484.0
32790,1.448459,1.453995,2.78234274e-04,4485.1
32800,1.550968,1.538127,2.78220527e-04,4486.2
32810,1.449322,1.496613,2.78206775e-04,4487.3
32820,1.517863,1.454107,2.78193020e-04,4488.4
32830,1.460438,1.562846,2.78179261e-04,4489.5
32840,1.450820,1.551998,2.78165497e-04,4490.6
32850,1.546754,1.532859,2.78151730e-04,4491.7
32860,1.449337,1.530447,2.78137959e-04,4492.9
32870,1.545006,1.686674,2.78124184e-04,4494.0
32880,1.497510,1.536385,2.78110405e-04,4495.1
32890,1.611561,1.564467,2.78096622e-04,4496.2
32900,1.528955,1.598368,2.78082835e-04,4497.3
32910,1.514251,1.450410,2.78069044e-04,4498.5
32920,1.644463,1.430415,2.78055249e-04,4499.6
32930,1.518788,1.499061,2.78041450e-04,4500.7
32940,1.534276,1.521492,2.78027648e-04,4501.8
32950,1.489419,1.466294,2.78013841e-04,4502.9
32960,1.519442,1.558287,2.78000030e-04,4504.0
32970,1.517724,1.591206,2.77986215e-04,4505.1
32980,1.477746,1.477945,2.77972397e-04,4506.2
32990,1.527699,1.498515,2.77958574e-04,4507.3
33000,1.463562,1.565772,2.77944748e-04,4508.4
33010,1.647538,1.577878,2.77930917e-04,4509.8
33020,1.445690,1.563078,2.77917083e-04,4510.9
33030,1.493211,1.549181,2.77903245e-04,4512.0
33040,1.420405,1.489634,2.77889402e-04,4513.1
33050,1.507485,1.591146,2.77875556e-04,4514.2
33060,1.484617,1.717209,2.77861706e-04,4515.3
33070,1.455386,1.541425,2.77847852e-04,4516.4
33080,1.489642,1.459618,2.77833994e-04,4517.5
33090,1.592317,1.552364,2.77820132e-04,4518.7
33100,1.516691,1.352847,2.77806266e-04,4519.8
33110,1.738408,1.576217,2.77792396e-04,4520.9
33120,1.526892,1.580783,2.77778522e-04,4522.0
33130,1.534894,1.518009,2.77764644e-04,4523.1
33140,1.491131,1.565405,2.77750762e-04,4524.2
33150,1.577326,1.511198,2.77736877e-04,4525.3
33160,1.482678,1.522068,2.77722987e-04,4526.4
33170,1.568164,1.502932,2.77709094e-04,4527.5
33180,1.547238,1.443769,2.77695196e-04,4528.6
33190,1.458200,1.474128,2.77681295e-04,4529.8
33200,1.539074,1.556534,2.77667389e-04,4530.9
33210,1.558261,1.468148,2.77653480e-04,4532.0
33220,1.473007,1.615105,2.77639567e-04,4533.1
33230,1.499246,1.511647,2.77625649e-04,4534.2
33240,1.451405,1.424190,2.77611728e-04,4535.3
33250,1.405205,1.500763,2.77597803e-04,4536.4
33260,1.466450,1.464474,2.77583874e-04,4537.5
33270,1.476292,1.546412,2.77569941e-04,4538.6
33280,1.556240,1.498817,2.77556004e-04,4539.7
33290,1.476881,1.498447,2.77542063e-04,4540.8
33300,1.608411,1.366663,2.77528119e-04,4541.9
33310,1.552663,1.541538,2.77514170e-04,4543.0
33320,1.611529,1.464350,2.77500217e-04,4544.1
33330,1.435570,1.526631,2.77486261e-04,4545.2
33340,1.481802,1.396794,2.77472300e-04,4546.3
33350,1.560477,1.393125,2.77458336e-04,4547.4
33360,1.532291,1.443666,2.77444367e-04,4548.6
33370,1.433621,1.604672,2.77430395e-04,4549.7
33380,1.483773,1.488243,2.77416419e-04,4550.8
33390,1.548348,1.557630,2.77402439e-04,4551.9
33400,1.516609,1.528943,2.77388455e-04,4553.0
33410,1.535275,1.529827,2.77374467e-04,4554.1
33420,1.538409,1.415116,2.77360475e-04,4555.2
33430,1.455042,1.466075,2.77346479e-04,4556.3
33440,1.446276,1.523656,2.77332479e-04,4557.5
33450,1.548569,1.536239,2.77318475e-04,4558.6
33460,1.573128,1.653068,2.77304468e-04,4559.7
33470,1.496319,1.553200,2.77290456e-04,4560.8
33480,1.492909,1.438061,2.77276440e-04,4561.9
33490,1.414172,1.591540,2.77262421e-04,4563.0
33500,1.528725,1.633258,2.77248398e-04,4564.1
33510,1.524248,1.490374,2.77234370e-04,4565.4
33520,1.409100,1.410722,2.77220339e-04,4566.5
33530,1.418903,1.442760,2.77206304e-04,4567.7
33540,1.431444,1.493478,2.77192265e-04,4568.8
33550,1.602909,1.505979,2.77178222e-04,4569.9
33560,1.516833,1.550629,2.77164175e-04,4571.0
33570,1.464982,1.550334,2.77150124e-04,4572.1
33580,1.494170,1.508496,2.77136069e-04,4573.2
33590,1.526713,1.486499,2.77122011e-04,4574.3
33600,1.577813,1.607698,2.77107948e-04,4575.4
33610,1.448215,1.520216,2.77093882e-04,4576.5
33620,1.497558,1.559634,2.77079811e-04,4577.7
33630,1.541660,1.537434,2.77065737e-04,4578.8
33640,1.460266,1.564945,2.77051658e-04,4579.9
33650,1.440647,1.549825,2.77037576e-04,4581.1
33660,1.520660,1.444978,2.77023490e-04,4582.2
33670,1.561432,1.391981,2.77009400e-04,4583.4
33680,1.515781,1.524739,2.76995306e-04,4584.5
33690,1.552345,1.497268,2.76981208e-04,4585.7
33700,1.460794,1.509061,2.76967107e-04,4586.8
33710,1.477983,1.577249,2.76953001e-04,4587.9
33720,1.482906,1.606620,2.76938891e-04,4589.1
33730,1.519991,1.527641,2.76924778e-04,4590.2
33740,1.469775,1.590302,2.76910660e-04,4591.3
33750,1.551528,1.461923,2.76896539e-04,4592.5
33760,1.500600,1.413091,2.76882414e-04,4593.6
33770,1.451025,1.538910,2.76868284e-04,4594.7
33780,1.585865,1.425915,2.76854151e-04,4595.8
33790,1.503712,1.591566,2.76840014e-04,4596.9
33800,1.472537,1.426997,2.76825873e-04,4598.0
33810,1.558532,1.579804,2.76811729e-04,4599.2
33820,1.465858,1.519152,2.76797580e-04,4600.3
33830,1.555459,1.571647,2.76783427e-04,4601.4
33840,1.621788,1.557649,2.76769271e-04,4602.5
33850,1.400302,1.579434,2.76755110e-04,4603.6
33860,1.555348,1.475351,2.76740946e-04,4604.8
33870,1.485292,1.461117,2.76726778e-04,4605.9
33880,1.482308,1.602433,2.76712605e-04,4607.1
33890,1.529389,1.470313,2.76698429e-04,4608.3
33900,1.586631,1.504285,2.76684249e-04,4609.5
33910,1.512123,1.493068,2.76670065e-04,4610.6
33920,1.481564,1.513318,2.76655878e-04,4611.8
33930,1.510690,1.455940,2.76641686e-04,4613.0
33940,1.468854,1.531549,2.76627490e-04,4614.1
33950,1.421217,1.590518,2.76613291e-04,4615.2
33960,1.525367,1.527447,2.76599087e-04,4616.4
33970,1.558891,1.541393,2.76584880e-04,4617.5
33980,1.538061,1.530540,2.76570669e-04,4618.6
33990,1.497576,1.508655,2.76556454e-04,4619.7
34000,1.505708,1.512862,2.76542235e-04,4620.8
34010,1.498626,1.556434,2.76528012e-04,4622.2
34020,1.456904,1.663975,2.76513785e-04,4623.3
34030,1.607198,1.497994,2.76499554e-04,4624.5
34040,1.511617,1.556485,2.76485319e-04,4625.7
34050,1.486627,1.474398,2.76471081e-04,4626.9
34060,1.579932,1.628536,2.76456838e-04,4628.0
34070,1.506300,1.483180,2.76442592e-04,4629.1
34080,1.527187,1.603522,2.76428342e-04,4630.3
34090,1.583745,1.493270,2.76414088e-04,4631.4
34100,1.485443,1.560012,2.76399830e-04,4632.6
34110,1.541763,1.410602,2.76385568e-04,4633.7
34120,1.624769,1.498593,2.76371302e-04,4634.8
34130,1.427170,1.570542,2.76357032e-04,4636.0
34140,1.476470,1.453461,2.76342759e-04,4637.1
34150,1.470608,1.432843,2.76328481e-04,4638.2
34160,1.523503,1.609971,2.76314200e-04,4639.4
34170,1.577519,1.668499,2.76299915e-04,4640.5
34180,1.561643,1.425198,2.76285625e-04,4641.6
34190,1.523989,1.443382,2.76271332e-04,4642.8
34200,1.605853,1.475725,2.76257035e-04,4643.9
34210,1.552572,1.490817,2.76242735e-04,4645.0
34220,1.462333,1.481286,2.76228430e-04,4646.1
34230,1.538661,1.497037,2.76214121e-04,4647.2
34240,1.564115,1.611887,2.76199809e-04,4648.3
34250,1.401806,1.461603,2.76185492e-04,4649.4
34260,1.411016,1.517027,2.76171172e-04,4650.6
34270,1.485219,1.665398,2.76156848e-04,4651.7
34280,1.417071,1.482184,2.76142520e-04,4652.8
34290,1.555973,1.528299,2.76128188e-04,4653.9
34300,1.488960,1.495844,2.76113852e-04,4655.0
34310,1.494079,1.502390,2.76099512e-04,4656.1
34320,1.423716,1.621408,2.76085169e-04,4657.3
34330,1.476684,1.541398,2.76070821e-04,4658.4
34340,1.605569,1.619221,2.76056470e-04,4659.5
34350,1.549843,1.562928,2.76042115e-04,4660.7
34360,1.489649,1.550974,2.76027756e-04,4661.8
34370,1.632870,1.398371,2.76013393e-04,4662.9
34380,1.465833,1.583221,2.75999026e-04,4664.0
34390,1.471564,1.521755,2.75984655e-04,4665.2
34400,1.583667,1.513307,2.75970280e-04,4666.3
34410,1.526135,1.520717,2.75955902e-04,4667.4
34420,1.512360,1.466133,2.75941519e-04,4668.5
34430,1.559979,1.649361,2.75927133e-04,4669.6
34440,1.503498,1.546516,2.75912743e-04,4670.8
34450,1.603970,1.440579,2.75898349e-04,4671.9
34460,1.402038,1.543709,2.75883951e-04,4673.1
34470,1.488319,1.493306,2.75869549e-04,4674.2
34480,1.583850,1.457740,2.75855143e-04,4675.3
34490,1.589938,1.519554,2.75840734e-04,4676.4
34500,1.503163,1.499767,2.75826320e-04,4677.6
34510,1.492794,1.574681,2.75811903e-04,4678.9
34520,1.514585,1.537610,2.75797482e-04,4680.1
34530,1.494466,1.420487,2.75783057e-04,4681.2
34540,1.452973,1.600749,2.75768628e-04,4682.4
34550,1.489565,1.548124,2.75754195e-04,4683.5
34560,1.514179,1.465647,2.75739758e-04,4684.6
34570,1.415785,1.556172,2.75725318e-04,4685.8
34580,1.542036,1.480706,2.75710873e-04,4686.9
34590,1.548389,1.547387,2.75696425e-04,4688.0
34600,1.422839,1.517904,2.75681973e-04,4689.1
34610,1.420394,1.488858,2.75667517e-04,4690.2
34620,1.493232,1.470395,2.75653057e-04,4691.4
34630,1.451661,1.567971,2.75638593e-04,4692.5
34640,1.557579,1.463927,2.75624125e-04,4693.6
34650,1.605215,1.430187,2.75609654e-04,4694.8
34660,1.476496,1.388942,2.75595178e-04,4695.9
34670,1.487369,1.553791,2.75580699e-04,4697.0
34680,1.482759,1.508992,2.75566216e-04,4698.2
34690,1.570134,1.450008,2.75551729e-04,4699.3
34700,1.584577,1.526903,2.75537238e-04,4700.4
34710,1.496325,1.658791,2.75522743e-04,4701.5
34720,1.456319,1.423308,2.75508245e-04,4702.7
34730,1.565298,1.509333,2.75493742e-04,4703.9
34740,1.446404,1.542478,2.75479236e-04,4705.0
34750,1.566310,1.465986,2.75464726e-04,4706.2
34760,1.428834,1.484994,2.75450212e-04,4707.3
34770,1.494525,1.495021,2.75435694e-04,4708.5
34780,1.438663,1.461916,2.75421172e-04,4709.6
34790,1.509658,1.449019,2.75406647e-04,4710.7
34800,1.604250,1.481017,2.75392117e-04,4711.9
34810,1.472889,1.382197,2.75377584e-04,4713.0
34820,1.573441,1.509274,2.75363047e-04,4714.1
34830,1.424241,1.445020,2.75348505e-04,4715.2
34840,1.425374,1.602625,2.75333961e-04,4716.3
34850,1.542533,1.573827,2.75319412e-04,4717.5
34860,1.447142,1.461822,2.75304859e-04,4718.7
34870,1.457697,1.561681,2.75290303e-04,4719.8
34880,1.429486,1.610184,2.75275742e-04,4720.9
34890,1.540607,1.505557,2.75261178e-04,4722.0
34900,1.480179,1.529456,2.75246610e-04,4723.2
34910,1.586705,1.581719,2.75232038e-04,4724.3
34920,1.548675,1.530612,2.75217462e-04,4725.5
34930,1.509712,1.585984,2.75202883e-04,4726.6
34940,1.503740,1.488298,2.75188299e-04,4727.7
34950,1.609785,1.454202,2.75173712e-04,4728.8
34960,1.622283,1.462348,2.75159121e-04,4729.9
34970,1.526842,1.539446,2.75144526e-04,4731.1
34980,1.474092,1.505650,2.75129927e-04,4732.2
34990,1.437776,1.513881,2.75115324e-04,4733.4
35000,1.457504,1.450653,2.75100717e-04,4734.5
35010,1.466499,1.595126,2.75086107e-04,4735.9
35020,1.480901,1.544419,2.75071493e-04,4737.0
35030,1.467088,1.524786,2.75056874e-04,4738.1
35040,1.516593,1.493213,2.75042252e-04,4739.3
35050,1.470815,1.520754,2.75027627e-04,4740.4
35060,1.503457,1.612645,2.75012997e-04,4741.6
35070,1.466759,1.529899,2.74998363e-04,4742.7
35080,1.539786,1.478603,2.74983726e-04,4743.8
35090,1.483837,1.451790,2.74969085e-04,4745.0
35100,1.603133,1.534418,2.74954440e-04,4746.1
35110,1.513894,1.478834,2.74939791e-04,4747.2
35120,1.558283,1.516236,2.74925138e-04,4748.4
35130,1.533124,1.596034,2.74910481e-04,4749.5
35140,1.420876,1.502732,2.74895821e-04,4750.7
35150,1.517821,1.450040,2.74881157e-04,4751.8
35160,1.472371,1.575842,2.74866488e-04,4752.9
35170,1.493547,1.473824,2.74851817e-04,4754.0
35180,1.570690,1.554219,2.74837141e-04,4755.2
35190,1.509835,1.573946,2.74822461e-04,4756.3
35200,1.491975,1.517923,2.74807778e-04,4757.4
35210,1.572579,1.601191,2.74793090e-04,4758.5
35220,1.397541,1.521884,2.74778399e-04,4759.6
35230,1.503148,1.513647,2.74763704e-04,4760.7
35240,1.437685,1.556486,2.74749005e-04,4761.9
35250,1.523962,1.563638,2.74734302e-04,4763.0
35260,1.506652,1.563757,2.74719596e-04,4764.1
35270,1.450674,1.550431,2.74704886e-04,4765.3
35280,1.510827,1.447566,2.74690171e-04,4766.4
35290,1.548942,1.591938,2.74675453e-04,4767.5
35300,1.410056,1.542879,2.74660731e-04,4768.6
